Date,Comment
2026-03-20T12:30:04Z,bapak presiden di meja bundar ini masih sesuai dengan buku buku yang beliau tulis patirotisem dan nasionalismenya masih berlaku
2026-03-20T12:28:42Z,omon omon saja obrolan sama sekali tidak penting
2026-03-20T12:28:34Z,kita punya sumber daya alam melimpah karena itu kita menandatangani art dengan amerika serikat omon omon
2026-03-20T12:27:15Z,harusnya undang bem ugm
2026-03-20T12:26:50Z,wadduhh kalo presiden sudah turun artinya propaganda asing di indo sudah gawat banget
2026-03-20T12:25:58Z,dari cara jawab pertanyaannya kelihatan sekali pak wowo cuma cuma tau atasnya doang terutama soal mbg jawaban yang cuma ada di kata pengantar tapi tidak mendetil tau seluk beluk soal dapur mbg keliahatan banget emosionalnya mungkin inner childnya terluka wkwkwkkw semangat wni
2026-03-20T12:28:30Z,kita semua mau mengusut itu semua tapi perlu proses jika strategi kita umbar di publik provokatornya ya tau apa yang akan kita lakukan
2026-03-20T12:31:24Z,jangan bilang di akhir nanti ternyata anda sudah masuk golongan orang orang yang terprovokasi
2026-03-20T12:24:52Z,buat saya materinya tidak sesuai dengan apa yang saya harapkan sebagai rakyat sipil maaf saya skip
2026-03-20T12:24:44Z,perbincangan yang tidak ada dagingnya
2026-03-20T12:24:21Z,give us the part
2026-03-20T12:22:51Z,mantab pak prabowo berarti karena pak prabowo bersih makanya berita tentang pak prabowo miring terus karena banyak yang menyerang
2026-03-20T12:22:04Z,tidak ada yang baru memang bisanya cuma begitu tentara anti kritik dan nana sukses memvalidasi itu
2026-03-20T12:21:00Z,keren presiden prabowo kemampuan dalam meyampaikan alasan dan gagasannya di masyarakat secara terbuka
2026-03-20T12:19:45Z,entah rizal mallarangeng tersindir ngga ketiga pak prabowo menanyakan lsm yang diam melihat genosida gaza d saat yang sama getol membela asu
2026-03-20T12:18:47Z,moderator nya bener ahli dalam menjilat
2026-03-20T12:17:51Z,s kerja gajih nya juta doang di jaman ini apa lagi di kota serasa masih hidup miskin pak saya belum bayar kos ribu
2026-03-20T12:17:15Z,sudah setahun lebih harga kambing domba hamcur an pak prabowo seharusnya negara tidak lagi import daging coba cek ke bawah semua peternak kecil di desa resah dengan ini semua
2026-03-20T12:16:39Z,can t wait for part
2026-03-20T12:16:32Z,akulah yang paling mengerti dan paling benar yang lain yang tidak setuju salah semua diminta mengakui kebenaran si bapak itu trus apa gunanya cuk
2026-03-20T12:16:17Z,keren sih pa prabowo ngadain selalu seperti ini
2026-03-20T12:15:15Z,terlalu banyak penjilat dalam satu meja
2026-03-20T12:13:17Z,felix siauw ferry irwandi sama pandji pragiwaksono kayaknya prabowo bakal gelagapan deh
2026-03-20T12:12:28Z,dialog kok cmon cmon ya kan ya kan
2026-03-20T12:12:18Z,ini program tidak mewakili rakyat bahkan moderatornya pun orang pemerintah kembalikan mulut najwa yang dulu
2026-03-20T12:12:13Z,ini lho ilmu terpentingtidur dimana saja sampai kapan saja
2026-03-20T12:10:54Z,parahanya diantara jajarannya tidak ada yang bisa menjelaskan ini ke publik harus presiden yang turun tangan menjelaskan
2026-03-20T12:09:24Z,lawan politik garis keras ngga ada yang diajak nih
2026-03-20T12:09:15Z,faktor usia tidak bohong pak presiden sudah mulai tua jadi menjawabnya kadang kurng lengkap
2026-03-20T12:08:54Z,si bapak mempersilahkan tanya apa aja banget d lemparkan statement yang sifatnya di rasa menyudutkan langsung mode defensif ngatai orang tidak objektif capeklah beneran punya npd dan anti kritik
2026-03-20T12:08:14Z,pak evaluasi mbg
2026-03-20T12:08:12Z,deindustrialization start when unknown man from solo take over
2026-03-20T12:07:14Z,jurnalis tempo kenapa tidak ikut
2026-03-20T12:06:36Z,hem tapi bawahan bapak maling ake yang berdasih malah di biarkan
2026-03-20T12:06:16Z,ada banyak pengertian politik salah satunya pengertian politik itu adalah balas budi
2026-03-20T12:06:03Z,pak di kalbar kami antri panjang buat dapat bbm tolong direview petinggi nya
2026-03-20T12:05:07Z,gk di kurangi tapi dari instansi ny kurangi itu gmna coba misalny gini kamu kasih kakak uang biasany rb di bgi ke adik rb nh klw setelah efisiensi krna bapakny bangkrut kakakny dapat rb pasti di pikiran kakaknya untuk kasih adikny rb aja biar gk rugi
2026-03-20T12:04:32Z,lanjutkan mbk tapi wajib berhati hati ya
2026-03-20T12:04:29Z,ini nonton sampe pause pause saking capeknya dengernya capek denger jawabannya capek denger npd nya capek denger pertanyaan quot expertise quot selain mba najwa
2026-03-20T12:04:19Z,kelamaan intro nya
2026-03-20T12:04:12Z,buzzer anti pemerintah ini rada bgo ya
2026-03-20T12:03:21Z,emang ada yang dapat uang dari luar negeri karena mengkritik pemerintah ya serius nanya
2026-03-20T12:03:02Z,singkirkan segera duri dalam daging atau musuh dalam selimut
2026-03-20T12:02:09Z,shutter speed lo perbaiki bang dop rada glitter tu
2026-03-20T12:01:49Z,indonesia kalo soal maling kecil an cpet banget ketangkap nya tapi kalo ada kasus yang berbau politik itu susah banget nangkap nya
2026-03-20T12:00:43Z,dan ingatlh banyak film yang menunjukkan bahwa rakyat bangsa ini begitu dikasi uang banyak mlh jadi penghianat
2026-03-20T12:00:39Z,player of this match is najwa shihab
2026-03-20T12:00:16Z,please part nya pertanyaan dan jawabannya berisi ilmu
2026-03-20T12:00:10Z,boleh tau wapres di mana iya
2026-03-20T11:59:59Z,fakta nyata semoga sukses nantinya brown
2026-03-20T11:59:53Z,tolong pecat penjilat itu pak prabowo kebanyak penjilat dipemeritahan bapak
2026-03-20T11:59:38Z,prabowo ngomongin kendaraan listrik lebih murah biaya nya sedangkan saya saya orang miskin beli token yang ribu saja harganya ribu terus isinya cuma rbu tapi yang sering kita dnger pln sllu merugi kan parah negeri ini
2026-03-20T11:59:32Z,lain kali bagaimana kalau diskusi dengan wapres kita juga pengen dengar suara dari wapres kita
2026-03-20T11:58:43Z,harga pagan naik drastis pak
2026-03-20T11:58:28Z,tidak ada yang nanya mau bangun mobil nasional tapi faktanya kenapa impor mobil odong odong nya india mau buat bahan bakar terbarukan dari sawit tapi yang launching duluan becana alam
2026-03-20T11:58:19Z,intinya prabowo ngotot dengan program mbg nya walau setiap setiap daerah di kuras apbd ny untuk anggaran mbg yang sangat tidak berguna sudah habis di zaman mulyono rakyat susah ini di lanjut lagi tahun kalian para pemimpin negara jika begini terus semua daerah akan berontak
2026-03-20T11:57:55Z,harusnya tambah satu orang guru gembul
2026-03-20T15:00:14Z,gembul hanya buzzer pemecah belah rakyat dan umat bukan kelas ny dstu
2026-03-20T17:50:12Z,kelas gang bos ini taipan
2026-03-20T18:08:29Z,awalnya murni ilmu terus setelah menerima bansos buzzer ya bgitulah
2026-03-20T11:57:54Z,presiden sekarang lebih parah
2026-03-20T11:57:32Z,saga usah jauh jauh ke indusri lah pak katanya kita ini negeri agro beresin aja dulu sampe bener benrer swaswmbada di segala jenis pangan tercapai
2026-03-20T11:57:09Z,moderatornya seakan nyindir atau apa itu ya quot sering ketemu presiden tapi masih kritis quot memang mbak najwa quot penjilat kekuasaan quot
2026-03-20T11:56:58Z,saya orng bali ayo kdm selanjutnya jadi r pasti ketat
2026-03-20T17:06:52Z,sy asli jabar mendukung kang dedy jadi presiden jika beliau mendapat kesempatan untuk menjadi capres
2026-03-20T11:55:27Z,kalo tidak salah tidur siang hingga jam siang adalah tidur yang disunahkan nabi
2026-03-20T11:55:12Z,semoga apa yang diomongin prabowo itu bukan janji doang kita liat aja ke depannya maklum dia kan baru mulai jadi presiden
2026-03-20T11:54:54Z,bung irwandifery gada
2026-03-20T11:54:16Z,sepertinya indonesia bubar yang bapak gaungkan dulu the ghost fleet terjasi nya di zaman bapak karena dulu bapak katakan sendiri jika bapak jd presiden bapak akan tanggulangi dan yaah political will was talked side ways
2026-03-20T11:53:55Z,tapi selama ini kelihatannya bapak senang dengan laporan palsu yang menyenangkan malah orang nya bapak puji dan dapat penghargaan pula jadi gimana ceritanya itu
2026-03-20T11:53:10Z,beneran makin tervalidasi anti kritik
2026-03-20T11:52:34Z,meja diskusi kusir memecahkan solusi tanpa solusi tapi cuma emosi
2026-03-20T11:51:39Z,to the point tidak kaya anis di bawa muter quot
2026-03-20T11:51:28Z,tahun jokowi mimpin nana tidak pernah sekeras ini sama presiden prabowo nana berani sekeras ini kenapa yaa kok bisa zaman jokowi tidak gitu nana
2026-03-20T11:50:26Z,bersyukur gw tidak termasuk golongan wkwkwwkw
2026-03-20T11:48:12Z,program makan hanya kedok untuk melakukan kedok pencucian uang oknum pejabatmu buka mata buka mata bukaa mata
2026-03-20T11:47:41Z,jangan buru buru ngejudge baru aja prabowo mulai kita lihat dulu jawaban dan aksinya
2026-03-20T11:47:22Z,like saya untuk pak prabowo smoga untuk sehat selalu pak
2026-03-20T11:46:27Z,rapat aja sukanya pda tidur
2026-03-20T11:45:39Z,prabowo kaya hidup di dunia nya sendiri pikiran dan pandangannya tidak sesuai sama realita yang teradi di indon kaya tidak present orang nya jir
2026-03-20T11:44:20Z,masa pemimpin ex jendral kita kalah dengan presiden burkina faso yang hanya berpangkat quot kapten quot ibrahim traore ibrahim berani menentang macron dan trump dia cerdas berintegritas jujur dan punya konsep mensejahterakan rakyatnya
2026-03-20T11:43:50Z,tanyain prabowo dong apakah lebih tepat sasaran kalau dana mbg t th kasihkan tunai ke jumlah rakyat miskin th berjumlah jt kk itu perkaka bisa dapat jt bulan
2026-03-20T11:42:53Z,semoga tindakan prabowo sesuai sama janjinya dan bisa dibuktiin baru juga ngejabat jadi kita wait and see aja
2026-03-20T11:42:12Z,bangun jam saran pak shalat tahajud dulu pak doakan rakyat bapak yang lagi kesusahan di berbagai bidang dan musibah
2026-03-20T11:41:48Z,akhirnya bossman ikut juga
2026-03-20T11:41:42Z,jawaban dari prabowo menunjukkan betapa paranoidnya prabowo dengan pihak asing
2026-03-20T11:41:24Z,tolong p prabowo bersihkan tikus gorong quot d sekitar bp kami muak lihat ny dengan para penjilat dan termul quot koplak
2026-03-20T11:41:07Z,naha sih moderatorna nu kitu ahiw hahaha
2026-03-20T11:40:59Z,denger tidak tuh
2026-03-20T11:39:54Z,kurang narasumber nya mahasiswa
2026-03-20T11:55:53Z,sekelas mba nazwa aja di jawab seperti itu apalagi mahasiswa bisa dibilang quot anak kemarin sore quot
2026-03-20T11:37:37Z,mardigu koar koar di medsos ternyata penjilat juga
2026-03-20T11:37:18Z,sy punya temen di pertamina kalo rapat jalan mulu ke luar kota hedon hedon sekali diceletukin malah dibilang iri
2026-03-20T11:36:42Z,kenapa hasan nasbi dia sambung terus pak prabowo
2026-03-20T11:36:26Z,soal mbg apa bapak berani membuat aturan klw yang punya dapur atau yayasan tidak berafiliasi dengan salah satu partai atau setidaknya bukan pejabat pemerintah ditempat saya sumbar yang punya dapur atau yayasan itu para anggota dewan satu orang ada yang punya dapur mbg puluhan
2026-03-20T11:34:58Z,pak sekarang sudah mulai terasa susah pak barang barang baik yang naik pak
2026-03-20T11:34:49Z,yang berani tajam cuma najwa
2026-03-20T11:34:10Z,prabowo nanya lulusan mana itu nyindir fufufafa dan mulyono tidak sih wkwk
2026-03-20T11:34:02Z,kapasitas gibran kagak masuk disini
2026-03-20T11:33:31Z,moderatornya kocak dah suka motong dan ganggu
2026-03-20T11:32:48Z,hanya koruptor yang tidak suka prabowo
2026-03-20T11:32:05Z,pak prabowo mengerti bngt harus gm sama kuk rakyat punya mau juga dia banyak tau macem juga sip lah pak maju terus
2026-03-20T11:30:42Z,jauh lebih kenyang dan makmur perut para penyelenggara mbg ketimbang sasaran penerima manfaatnya sndri
2026-03-20T11:30:17Z,pak sby ku rindu padamu
2026-03-20T11:29:48Z,bapak jika turun kebawah saat innggin bertanya kepada rakyat jangan pakai protokol random saja menurut feling bapak
2026-03-20T11:28:55Z,false flag yang sering saya dengar kartu andalan amerika
2026-03-20T11:27:43Z,prabowo emang tulus dan cerdas
2026-03-20T11:29:07Z,mudah mudahan pak prabowo jadi presiden seumur hidup
2026-03-20T11:26:36Z,indonesia bisa kekurangan dokter padahal tinggal berikan diskon biaya kuliah kedokteran maka masalah tersebut bisa diatasi syukur kuliahnya gratis seabrek yang akan mendaftar
2026-03-20T11:25:37Z,ini rizal malarangeng malah ikut ikutan sok menjelaskan ngapain coba tahan dikit dulu bung jangan keliatan banget itu lineup penanyanya settingan dong
2026-03-20T11:25:10Z,pak prabowo the best kualitas pemimpin yang peduli dengan rakyat pemikiran yang panjang untuk masa depan indonesia dari dlu padahal pak prabowo sudah tulus mengabdi untuk rakyat tapi dizolimi dan diserang oleh penguasa yang terganggu makanan di piringnya hilang
2026-03-20T11:23:58Z,kok gibran nggk di ajak
2026-03-20T11:23:05Z,tidak usah banyak diskusi jawabanya cuman satu omon omon maklum usia tidak bisa berbohong daya fikir sudah hilang dan yang muncul sensitivitas akan diri sendiri suka dipuji tidak mau dikritik dan blunder kagak mengerti dan tidak ingat apa yang diucapkan itu namanya omon omon kucing tua rasa macan
2026-03-20T11:22:52Z,saya bangga jadi anak abah
2026-03-20T11:22:41Z,mereka adalah orang jahat yang sebenarnya
2026-03-20T11:31:19Z,betul mereka yang kritik prabowo adalah orang jahat seperti najwa sihab
2026-03-20T13:05:40Z,termasuk si prabowo yang jahat ini
2026-03-20T11:22:39Z,seengganya tidak se plenger pria solo
2026-03-20T11:21:08Z,itu mardigu ngapain di sana
2026-03-20T11:20:47Z,sekelas pemimpin dikasih tau berita fakta yang gk bisa diterima hati dia bilangnya quot come on quot tf
2026-03-20T11:20:38Z,nggak berani ngundang tempo
2026-03-20T11:20:37Z,saya bangga punya presiden seperti bapak wawasan yang luar biasa jauh diatas rata mindset melihat puluhan tahun kedepan efisiensi itu sangat wajib pak
2026-03-20T11:20:37Z,mbak nana kuat banget
2026-03-20T11:32:19Z,tidak kuat gimana si nana kan antek asing
2026-03-20T11:20:22Z,kenapa manusia itu berpikir secara sempit
2026-03-20T11:18:53Z,sebenarnya jijik nonton ini soalnya moderatornya tidak moderat lihat aja rekaman jejak digital nya kata prabowo penjilat abs kok masih di pakai sih wo
2026-03-20T11:18:41Z,part nya dong seru ini
2026-03-20T11:18:37Z,pak prabowo negara kita itu kaya raya sumber alam yang tidak di miliki negara lain tapi pak negara kita yang korupsi juga tumbuh subur itulah yang bikin miris sekali
2026-03-20T11:17:55Z,fufufafa tidak diajak
2026-03-20T11:17:04Z,indonesia butuh revolusi
2026-03-20T11:16:11Z,itu di menit liat lgi dah kok pintu gerak sendiri ada orang kali ye
2026-03-20T11:15:59Z,penasehat pak prabowo harusnya di ganti
2026-03-20T11:13:21Z,tapi kenapa keputusan yang diambil tidak sesuai dengan apa yang dikeluhkan madyarakat bahkan presiden memuji apa yang dilakukan oleh pembatu presiden yang abs contohny kok tidak nyabung dengan masalah aktual yang dihadapi sekarang ini menunjukkan bapak tidak pantas jadi presiden tapi cukup jadi pimpinan tentara saja
2026-03-20T11:13:06Z,lihat lah pintu korupsi
2026-03-20T11:12:43Z,pak prabss cepetan lah beli minyak ke putin nti kita tidak bisa ngemol
2026-03-20T11:11:31Z,saya yakin pak teror seperti ini tidak datang dari bapak tapi kami ragu kan ini terjadi pada bawahan bapak
2026-03-20T11:10:44Z,pak prabowo rela berkorban untuk memperbaiki dampak burukk dari rezim sebelum nya
2026-03-20T11:10:32Z,quot kami akan melindungi israel quot kapan berangkatnya nih sudah disiapin rudal noh sama iranpertama kali punya presiden dukung penjahat dunia
2026-03-20T11:09:06Z,gibran tidak diajak
2026-03-20T11:08:31Z,jdi ingat pesan alm gusdur tentang pak bowoyg jd penghalang keinginan bliau hanya orang di lngkaran dkde jkwi menjabat
2026-03-20T11:08:16Z,saya masih terbayang quot oleh kata nebeng
2026-03-20T11:08:12Z,ternyata praboowo keren dibalik yang digaungkan oleh publik nyinyir
2026-03-20T11:08:10Z,atek atek asing
2026-03-20T11:07:30Z,kata bijak pak presiden jadi pemimpin itu peka teliti dan solusi inshaallah aman nyaman dan kondusif
2026-03-20T11:05:27Z,omon omon doang
2026-03-20T11:03:14Z,mereka kerja cuma laporan yang di buat karena males terjun ke lapangan yang pnting di gaji mknya lapangan laporan isinya bohong semua
2026-03-20T11:02:58Z,desaku jalan nya rusak bupati cuma janji doang
2026-03-20T11:02:31Z,sbnar nya kami g masalah aja mau pake mobil apa yang penting sperpart nya ada di penjuru negeri serta after sale nya bagus
2026-03-20T11:02:20Z,drama apalagi ini
2026-03-20T11:02:13Z,apa apaan ini kocak
2026-03-20T11:01:51Z,gua bangga tidak nyoblos tuh orang
2026-03-20T11:01:31Z,wahai klean masyarakat awam gong nya ada disini kalian harus melek dan lebih cermat dalam menerima informasi terutama dari mereka yang mempunyai kepentingan dibalik layar pak presiden sudah menyatakan statement di
2026-03-20T11:00:37Z,seharusnya hadir juga salah satu wartawan bocor halus tempo baru seru
2026-03-20T11:00:14Z,tolong pak hentikan dana desa alihkan ke uang dana desa untuk pendidikan gratis kuliahuang dana desa hanya memperkaya kepala desa
2026-03-20T10:59:11Z,mantap pak praboowoo
2026-03-20T10:57:09Z,prabowo tau lsm menerima dana dari luar negeri semoga bisa mengatasi kerusuhan akibat soros berikutnya
2026-03-20T10:56:38Z,lah itu banyak anak bangsa yang kuliahnya wow kenapa ngambil wapres nya yang tidak lulus sma
2026-03-20T10:56:30Z,mbak nana yang paling mantap
2026-03-20T10:56:05Z,wah sayangnya jurnalis tempo tidak diundang ya
2026-03-20T10:56:04Z,dia kasih anak beasiswa dan bilang dia ngebantu pendidikan stop mbg alohkan t lebih itu untuk pendidikan itu bakal jauh lbh membantu oendidikan indonesia bapak presiden yang terhormat
